customer_id,cust_gender,cust_size,cust_skin_tone,cust_pref_color,cust_occasion,prod_category,prod_subcategory,prod_material,prod_color,prod_price,liked
210,Female,XS,Medium,red,Office,Kids,Ethnic,Rayon,burgundy,1999.0,1
210,Female,XS,Medium,red,Office,Kids,T-Shirt,Denim,navy,1999.0,0
210,Female,XS,Medium,red,Office,Newborn,Set,Rayon,white,2999.0,0
210,Female,XS,Medium,red,Office,Newborn,Romper,Cotton,pink,999.0,0
210,Female,XS,Medium,red,Office,Men,Shirt,Cotton,blue,299.0,0
210,Female,XS,Medium,red,Office,Women,Salwar,Cotton,coral,1999.0,1
210,Female,XS,Medium,red,Office,Newborn,Set,Georgette,pink,4999.0,0
210,Female,XS,Medium,red,Office,Newborn,Romper,Silk,lavender,1999.0,0
211,Female,M,Medium,blue,Party,Newborn,Set,Rayon,white,2999.0,0
211,Female,M,Medium,blue,Party,Newborn,Romper,Rayon,gold,699.0,0
211,Female,M,Medium,blue,Party,Women,Top,Georgette,peach,999.0,0
211,Female,M,Medium,blue,Party,Kids,Frock,Linen,peach,699.0,0
211,Female,M,Medium,blue,Party,Men,Blazer,Rayon,red,1299.0,0
211,Female,M,Medium,blue,Party,Kids,Frock,Wool,burgundy,999.0,1
211,Female,M,Medium,blue,Party,Newborn,Romper,Silk,black,499.0,0
211,Female,M,Medium,blue,Party,Women,Dress,Linen,yellow,1999.0,0
211,Female,M,Medium,blue,Party,Women,Salwar,Wool,navy,4999.0,1
211,Female,M,Medium,blue,Party,Men,T-Shirt,Rayon,coral,999.0,0
211,Female,M,Medium,blue,Party,Men,Kurta,Cotton,green,499.0,0
211,Female,M,Medium,blue,Party,Men,Shirt,Linen,green,1299.0,0
211,Female,M,Medium,blue,Party,Newborn,Onesie,Linen,burgundy,999.0,0
211,Female,M,Medium,blue,Party,Kids,Ethnic,Rayon,royal blue,4999.0,1
211,Female,M,Medium,blue,Party,Women,Dress,Silk,black,1299.0,0
211,Female,M,Medium,blue,Party,Newborn,Set,Denim,royal blue,999.0,1
211,Female,M,Medium,blue,Party,Newborn,Onesie,Cotton,yellow,2999.0,0
211,Female,M,Medium,blue,Party,Women,Lehenga,Rayon,black,699.0,1
211,Female,M,Medium,blue,Party,Women,Kurti,Rayon,red,499.0,0
211,Female,M,Medium,blue,Party,Kids,Ethnic,Georgette,black,1299.0,0
211,Female,M,Medium,blue,Party,Men,Shirt,Linen,blue,1299.0,1
211,Female,M,Medium,blue,Party,Kids,T-Shirt,Denim,burgundy,1299.0,1
211,Female,M,Medium,blue,Party,Kids,Shorts,Silk,gold,499.0,0
211,Female,M,Medium,blue,Party,Men,Trousers,Linen,magenta,699.0,0
211,Female,M,Medium,blue,Party,Women,Salwar,Rayon,gold,4999.0,0
212,Male,XL,Deep,blue,Party,Men,Trousers,Rayon,olive,499.0,1
212,Male,XL,Deep,blue,Party,Kids,Frock,Cotton,peach,1299.0,0
212,Male,XL,Deep,blue,Party,Women,Salwar,Wool,navy,4999.0,0
212,Male,XL,Deep,blue,Party,Kids,Ethnic,Rayon,royal blue,4999.0,1
212,Male,XL,Deep,blue,Party,Women,Salwar,Denim,magenta,4999.0,0
212,Male,XL,Deep,blue,Party,Kids,Ethnic,Cotton,olive,1999.0,0
212,Male,XL,Deep,blue,Party,Newborn,Onesie,Silk,blue,299.0,0
212,Male,XL,Deep,blue,Party,Kids,Frock,Wool,burgundy,999.0,0
212,Male,XL,Deep,blue,Party,Men,Shirt,Cotton,blue,299.0,1
212,Male,XL,Deep,blue,Party,Men,Blazer,Denim,pink,699.0,1
212,Male,XL,Deep,blue,Party,Women,Lehenga,Denim,pink,299.0,0
212,Male,XL,Deep,blue,Party,Newborn,Romper,Wool,coral,1999.0,0
212,Male,XL,Deep,blue,Party,Women,Dress,Rayon,mustard,999.0,0
212,Male,XL,Deep,blue,Party,Women,Kurti,Denim,white,699.0,1
212,Male,XL,Deep,blue,Party,Newborn,Onesie,Denim,cream,499.0,0
212,Male,XL,Deep,blue,Party,Women,Salwar,Rayon,gold,4999.0,0
212,Male,XL,Deep,blue,Party,Men,Kurta,Cotton,green,499.0,1
212,Male,XL,Deep,blue,Party,Kids,T-Shirt,Silk,olive,499.0,0
212,Male,XL,Deep,blue,Party,Kids,Frock,Silk,cream,1999.0,0
212,Male,XL,Deep,blue,Party,Women,Lehenga,Wool,white,999.0,1
212,Male,XL,Deep,blue,Party,Kids,T-Shirt,Rayon,olive,999.0,0
212,Male,XL,Deep,blue,Party,Men,Shirt,Wool,peach,1999.0,0
212,Male,XL,Deep,blue,Party,Newborn,Onesie,Cotton,yellow,2999.0,0
212,Male,XL,Deep,blue,Party,Kids,Shorts,Silk,gold,499.0,1
212,Male,XL,Deep,blue,Party,Women,Kurti,Denim,mustard,4999.0,0
213,Female,XXL,Deep,magenta,Wedding,Kids,T-Shirt,Silk,olive,499.0,0
213,Female,XXL,Deep,magenta,Wedding,Kids,Frock,Georgette,black,499.0,0
213,Female,XXL,Deep,magenta,Wedding,Men,Blazer,Linen,cream,299.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Top,Cotton,green,2999.0,0
213,Female,XXL,Deep,magenta,Wedding,Men,T-Shirt,Rayon,green,2999.0,0
213,Female,XXL,Deep,magenta,Wedding,Kids,Ethnic,Cotton,olive,1999.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Salwar,Silk,red,1999.0,1
213,Female,XXL,Deep,magenta,Wedding,Kids,Shorts,Georgette,cream,1999.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Salwar,Cotton,magenta,299.0,1
213,Female,XXL,Deep,magenta,Wedding,Newborn,Romper,Rayon,mustard,4999.0,0
213,Female,XXL,Deep,magenta,Wedding,Newborn,Set,Silk,gold,299.0,0
213,Female,XXL,Deep,magenta,Wedding,Newborn,Romper,Wool,burgundy,999.0,0
213,Female,XXL,Deep,magenta,Wedding,Men,Blazer,Georgette,black,2999.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Kurti,Denim,white,699.0,1
213,Female,XXL,Deep,magenta,Wedding,Women,Kurti,Silk,burgundy,4999.0,1
213,Female,XXL,Deep,magenta,Wedding,Women,Dress,Rayon,mustard,999.0,1
213,Female,XXL,Deep,magenta,Wedding,Men,Shirt,Rayon,peach,1999.0,0
213,Female,XXL,Deep,magenta,Wedding,Kids,Frock,Linen,peach,699.0,0
213,Female,XXL,Deep,magenta,Wedding,Men,Blazer,Linen,teal,1299.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Salwar,Cotton,coral,1999.0,1
213,Female,XXL,Deep,magenta,Wedding,Men,Shirt,Linen,green,1299.0,0
213,Female,XXL,Deep,magenta,Wedding,Women,Dress,Linen,yellow,1999.0,1
213,Female,XXL,Deep,magenta,Wedding,Women,Salwar,Cotton,cream,999.0,1
213,Female,XXL,Deep,magenta,Wedding,Newborn,Onesie,Denim,yellow,4999.0,0
213,Female,XXL,Deep,magenta,Wedding,Men,Trousers,Rayon,navy,1999.0,0
214,Male,M,Dark,magenta,Daily,Women,Salwar,Denim,burgundy,2999.0,0
214,Male,M,Dark,magenta,Daily,Kids,Frock,Silk,cream,1999.0,0
214,Male,M,Dark,magenta,Daily,Kids,Frock,Georgette,black,499.0,0
214,Male,M,Dark,magenta,Daily,Men,Kurta,Silk,red,4999.0,1
214,Male,M,Dark,magenta,Daily,Newborn,Onesie,Silk,blue,299.0,0
214,Male,M,Dark,magenta,Daily,Newborn,Romper,Wool,burgundy,999.0,0
214,Male,M,Dark,magenta,Daily,Men,Trousers,Rayon,navy,1999.0,1
214,Male,M,Dark,magenta,Daily,Newborn,Onesie,Denim,royal blue,699.0,0
214,Male,M,Dark,magenta,Daily,Men,Kurta,Silk,navy,299.0,0
214,Male,M,Dark,magenta,Daily,Women,Dress,Rayon,mustard,999.0,0
214,Male,M,Dark,magenta,Daily,Kids,Ethnic,Wool,teal,499.0,0
214,Male,M,Dark,magenta,Daily,Kids,T-Shirt,Silk,white,999.0,0
214,Male,M,Dark,magenta,Daily,Kids,Ethnic,Cotton,olive,1999.0,0
214,Male,M,Dark,magenta,Daily,Men,T-Shirt,Rayon,coral,999.0,1
214,Male,M,Dark,magenta,Daily,Newborn,Onesie,Cotton,yellow,2999.0,0
214,Male,M,Dark,magenta,Daily,Kids,T-Shirt,Rayon,olive,999.0,0
214,Male,M,Dark,magenta,Daily,Kids,Ethnic,Cotton,red,1999.0,1
214,Male,M,Dark,magenta,Daily,Women,Dress,Georgette,green,299.0,0
214,Male,M,Dark,magenta,Daily,Women,Salwar,Denim,magenta,4999.0,1
214,Male,M,Dark,magenta,Daily,Women,Kurti,Denim,white,699.0,1
214,Male,M,Dark,magenta,Daily,Kids,Ethnic,Silk,burgundy,999.0,0
214,Male,M,Dark,magenta,Daily,Women,Top,Silk,gold,4999.0,0
214,Male,M,Dark,magenta,Daily,Women,Top,Cotton,green,2999.0,0
214,Male,M,Dark,magenta,Daily,Men,Trousers,Denim,lavender,1299.0,1
214,Male,M,Dark,magenta,Daily,Newborn,Set,Rayon,white,2999.0,0
215,Female,Free Size,Light,teal,Casual,Newborn,Romper,Linen,peach,4999.0,0
215,Female,Free Size,Light,teal,Casual,Men,Shirt,Linen,green,1299.0,0
215,Female,Free Size,Light,teal,Casual,Men,Shirt,Rayon,peach,1999.0,1
215,Female,Free Size,Light,teal,Casual,Newborn,Set,Georgette,pink,4999.0,0
215,Female,Free Size,Light,teal,Casual,Women,Dress,Linen,olive,499.0,0
215,Female,Free Size,Light,teal,Casual,Women,Saree,Denim,peach,1999.0,1
215,Female,Free Size,Light,teal,Casual,Women,Top,Georgette,peach,999.0,1
215,Female,Free Size,Light,teal,Casual,Men,Kurta,Silk,navy,299.0,0
215,Female,Free Size,Light,teal,Casual,Kids,Frock,Cotton,lavender,499.0,0
215,Female,Free Size,Light,teal,Casual,Women,Lehenga,Wool,white,999.0,1
215,Female,Free Size,Light,teal,Casual,Kids,Frock,Rayon,lavender,499.0,0
215,Female,Free Size,Light,teal,Casual,Kids,T-Shirt,Rayon,olive,999.0,0
215,Female,Free Size,Light,teal,Casual,Women,Lehenga,Rayon,black,699.0,1
215,Female,Free Size,Light,teal,Casual,Men,Trousers,Rayon,olive,499.0,1
215,Female,Free Size,Light,teal,Casual,Kids,Ethnic,Silk,coral,4999.0,0
215,Female,Free Size,Light,teal,Casual,Men,Trousers,Rayon,navy,1999.0,1
215,Female,Free Size,Light,teal,Casual,Women,Lehenga,Denim,pink,299.0,1
215,Female,Free Size,Light,teal,Casual,Kids,Frock,Wool,burgundy,999.0,0
215,Female,Free Size,Light,teal,Casual,Men,T-Shirt,Rayon,coral,999.0,1
215,Female,Free Size,Light,teal,Casual,Newborn,Set,Georgette,teal,2999.0,0
215,Female,Free Size,Light,teal,Casual,Newborn,Set,Rayon,blue,999.0,1
215,Female,Free Size,Light,teal,Casual,Men,Shirt,Cotton,blue,299.0,0
215,Female,Free Size,Light,teal,Casual,Kids,Frock,Silk,cream,1999.0,1
215,Female,Free Size,Light,teal,Casual,Kids,T-Shirt,Denim,burgundy,1299.0,0
215,Female,Free Size,Light,teal,Casual,Kids,Shorts,Silk,gold,499.0,0
216,Female,XL,Medium,white,Party,Men,Trousers,Linen,lavender,1299.0,0
216,Female,XL,Medium,white,Party,Men,Kurta,Silk,red,4999.0,0
216,Female,XL,Medium,white,Party,Men,Blazer,Linen,teal,1299.0,1
216,Female,XL,Medium,white,Party,Newborn,Set,Wool,yellow,2999.0,0
216,Female,XL,Medium,white,Party,Kids,Shorts,Silk,gold,499.0,0
216,Female,XL,Medium,white,Party,Women,Top,Georgette,peach,999.0,1
216,Female,XL,Medium,white,Party,Men,Shirt,Linen,blue,1299.0,0
216,Female,XL,Medium,white,Party,Newborn,Onesie,Linen,pink,1299.0,0
216,Female,XL,Medium,white,Party,Newborn,Romper,Wool,coral,1999.0,1
216,Female,XL,Medium,white,Party,Newborn,Set,Rayon,burgundy,999.0,1
216,Female,XL,Medium,white,Party,Men,Shirt,Georgette,olive,499.0,0
216,Female,XL,Medium,white,Party,Women,Dress,Linen,yellow,1999.0,1
216,Female,XL,Medium,white,Party,Men,Trousers,Rayon,navy,1999.0,0
216,Female,XL,Medium,white,Party,Newborn,Romper,Wool,burgundy,299.0,0
216,Female,XL,Medium,white,Party,Kids,Shorts,Georgette,cream,1999.0,0
216,Female,XL,Medium,white,Party,Newborn,Set,Rayon,burgundy,4999.0,0
216,Female,XL,Medium,white,Party,Kids,T-Shirt,Cotton,black,499.0,0
216,Female,XL,Medium,white,Party,Kids,Ethnic,Georgette,black,1299.0,0
216,Female,XL,Medium,white,Party,Men,Blazer,Denim,pink,699.0,0
216,Female,XL,Medium,white,Party,Kids,Frock,Cotton,peach,1299.0,0
216,Female,XL,Medium,white,Party,Newborn,Set,Denim,royal blue,999.0,0
216,Female,XL,Medium,white,Party,Kids,Ethnic,Silk,coral,4999.0,1
216,Female,XL,Medium,white,Party,Women,Kurti,Denim,mustard,4999.0,1
216,Female,XL,Medium,white,Party,Kids,Frock,Rayon,lavender,499.0,0
216,Female,XL,Medium,white,Party,Newborn,Onesie,Denim,cream,499.0,0
217,Female,S,Light,olive,Festival,Newborn,Romper,Rayon,gold,699.0,0
217,Female,S,Light,olive,Festival,Men,Kurta,Silk,red,4999.0,0
217,Female,S,Light,olive,Festival,Newborn,Set,Silk,gold,299.0,0
217,Female,S,Light,olive,Festival,Kids,Shorts,Georgette,cream,1999.0,0
217,Female,S,Light,olive,Festival,Newborn,Set,Georgette,teal,699.0,0
217,Female,S,Light,olive,Festival,Newborn,Set,Georgette,pink,4999.0,0
217,Female,S,Light,olive,Festival,Newborn,Romper,Linen,coral,2999.0,0
217,Female,S,Light,olive,Festival,Women,Salwar,Denim,burgundy,2999.0,0
217,Female,S,Light,olive,Festival,Newborn,Set,Rayon,white,2999.0,0
217,Female,S,Light,olive,Festival,Newborn,Onesie,Denim,cream,499.0,1
217,Female,S,Light,olive,Festival,Women,Salwar,Rayon,gold,4999.0,1
217,Female,S,Light,olive,Festival,Newborn,Romper,Linen,peach,4999.0,0
217,Female,S,Light,olive,Festival,Kids,T-Shirt,Cotton,black,499.0,0
217,Female,S,Light,olive,Festival,Men,T-Shirt,Rayon,green,2999.0,1
217,Female,S,Light,olive,Festival,Kids,Ethnic,Rayon,burgundy,1999.0,0
217,Female,S,Light,olive,Festival,Men,Shirt,Linen,green,1299.0,0
217,Female,S,Light,olive,Festival,Newborn,Romper,Wool,coral,1999.0,0
217,Female,S,Light,olive,Festival,Kids,Ethnic,Wool,white,1299.0,1
217,Female,S,Light,olive,Festival,Men,Blazer,Linen,teal,1299.0,0
217,Female,S,Light,olive,Festival,Men,Shirt,Cotton,blue,299.0,0
217,Female,S,Light,olive,Festival,Kids,Frock,Cotton,lavender,499.0,0
217,Female,S,Light,olive,Festival,Women,Lehenga,Rayon,black,699.0,1
217,Female,S,Light,olive,Festival,Newborn,Set,Rayon,burgundy,999.0,0
217,Female,S,Light,olive,Festival,Women,Salwar,Silk,red,1999.0,1
217,Female,S,Light,olive,Festival,Men,Trousers,Rayon,navy,1999.0,0
218,Male,S,Light,blue,Casual,Women,Top,Georgette,peach,999.0,1
218,Male,S,Light,blue,Casual,Men,Shirt,Linen,blue,1299.0,1
218,Male,S,Light,blue,Casual,Newborn,Onesie,Denim,royal blue,699.0,0
218,Male,S,Light,blue,Casual,Women,Top,Rayon,teal,1999.0,0
218,Male,S,Light,blue,Casual,Men,Kurta,Cotton,green,499.0,1
218,Male,S,Light,blue,Casual,Men,T-Shirt,Rayon,green,2999.0,1
218,Male,S,Light,blue,Casual,Women,Dress,Rayon,mustard,999.0,0
218,Male,S,Light,blue,Casual,Men,Trousers,Linen,lavender,1299.0,0
218,Male,S,Light,blue,Casual,Kids,Frock,Rayon,lavender,499.0,0
218,Male,S,Light,blue,Casual,Women,Salwar,Silk,red,1999.0,0
218,Male,S,Light,blue,Casual,Kids,Shorts,Silk,gold,499.0,0
218,Male,S,Light,blue,Casual,Kids,Ethnic,Wool,teal,499.0,0
218,Male,S,Light,blue,Casual,Men,Kurta,Silk,red,4999.0,0
218,Male,S,Light,blue,Casual,Women,Dress,Linen,olive,499.0,0
218,Male,S,Light,blue,Casual,Men,T-Shirt,Rayon,coral,999.0,1
218,Male,S,Light,blue,Casual,Newborn,Romper,Rayon,mustard,4999.0,0
218,Male,S,Light,blue,Casual,Men,Blazer,Wool,white,499.0,1
218,Male,S,Light,blue,Casual,Newborn,Romper,Wool,burgundy,299.0,0
218,Male,S,Light,blue,Casual,Men,Kurta,Silk,teal,1299.0,1
218,Male,S,Light,blue,Casual,Kids,T-Shirt,Silk,white,999.0,1
218,Male,S,Light,blue,Casual,Kids,Ethnic,Rayon,burgundy,1999.0,0
218,Male,S,Light,blue,Casual,Men,Trousers,Cotton,royal blue,1999.0,1
218,Male,S,Light,blue,Casual,Kids,Frock,Georgette,black,499.0,0
218,Male,S,Light,blue,Casual,Men,Blazer,Linen,teal,999.0,0
218,Male,S,Light,blue,Casual,Newborn,Onesie,Cotton,yellow,1999.0,0
219,Female,Free Size,Fair,teal,Office,Newborn,Onesie,Cotton,yellow,2999.0,0
219,Female,Free Size,Fair,teal,Office,Kids,T-Shirt,Denim,blue,299.0,0
219,Female,Free Size,Fair,teal,Office,Newborn,Romper,Linen,coral,2999.0,0
219,Female,Free Size,Fair,teal,Office,Newborn,Onesie,Denim,yellow,4999.0,0
219,Female,Free Size,Fair,teal,Office,Newborn,Romper,Silk,lavender,1999.0,0
219,Female,Free Size,Fair,teal,Office,Men,Trousers,Silk,green,4999.0,0
219,Female,Free Size,Fair,teal,Office,Men,Shirt,Rayon,gold,999.0,0
219,Female,Free Size,Fair,teal,Office,Newborn,Set,Rayon,burgundy,999.0,0
219,Female,Free Size,Fair,teal,Office,Women,Salwar,Denim,magenta,4999.0,0
219,Female,Free Size,Fair,teal,Office,Kids,Ethnic,Rayon,burgundy,1999.0,0
219,Female,Free Size,Fair,teal,Office,Women,Dress,Silk,black,1299.0,1
219,Female,Free Size,Fair,teal,Office,Men,Blazer,Georgette,black,2999.0,0
219,Female,Free Size,Fair,teal,Office,Women,Dress,Linen,yellow,1999.0,1
219,Female,Free Size,Fair,teal,Office,Women,Saree,Cotton,cream,999.0,1
219,Female,Free Size,Fair,teal,Office,Women,Kurti,Denim,mustard,4999.0,0
219,Female,Free Size,Fair,teal,Office,Women,Kurti,Denim,white,699.0,1
219,Female,Free Size,Fair,teal,Office,Men,Shirt,Cotton,blue,299.0,0
219,Female,Free Size,Fair,teal,Office,Kids,T-Shirt,Georgette,gold,4999.0,0
219,Female,Free Size,Fair,teal,Office,Kids,Frock,Linen,peach,699.0,1
219,Female,Free Size,Fair,teal,Office,Newborn,Romper,Rayon,gold,699.0,0
219,Female,Free Size,Fair,teal,Office,Kids,Ethnic,Wool,teal,499.0,1
219,Female,Free Size,Fair,teal,Office,Women,Salwar,Wool,navy,4999.0,0
219,Female,Free Size,Fair,teal,Office,Men,Shirt,Georgette,olive,499.0,0
219,Female,Free Size,Fair,teal,Office,Women,Salwar,Denim,burgundy,2999.0,0
219,Female,Free Size,Fair,teal,Office,Men,Shirt,Wool,peach,1999.0,0
220,Male,XXL,Medium,blue,Office,Men,Shirt,Georgette,olive,499.0,1
220,Male,XXL,Medium,blue,Office,Newborn,Romper,Linen,peach,4999.0,0
220,Male,XXL,Medium,blue,Office,Newborn,Set,Georgette,teal,699.0,1
220,Male,XXL,Medium,blue,Office,Men,Blazer,Linen,teal,1299.0,1
220,Male,XXL,Medium,blue,Office,Men,Trousers,Rayon,olive,499.0,1
220,Male,XXL,Medium,blue,Office,Kids,Frock,Georgette,black,499.0,1
220,Male,XXL,Medium,blue,Office,Kids,T-Shirt,Denim,blue,299.0,1
220,Male,XXL,Medium,blue,Office,Women,Kurti,Rayon,red,499.0,0
220,Male,XXL,Medium,blue,Office,Women,Kurti,Denim,white,699.0,0
220,Male,XXL,Medium,blue,Office,Kids,T-Shirt,Denim,burgundy,1299.0,0
220,Male,XXL,Medium,blue,Office,Men,Trousers,Linen,lavender,1299.0,1
220,Male,XXL,Medium,blue,Office,Kids,T-Shirt,Georgette,gold,4999.0,0
220,Male,XXL,Medium,blue,Office,Kids,Frock,Silk,cream,1999.0,0
220,Male,XXL,Medium,blue,Office,Women,Saree,Cotton,cream,999.0,0
220,Male,XXL,Medium,blue,Office,Men,Trousers,Cotton,royal blue,1999.0,0
220,Male,XXL,Medium,blue,Office,Women,Saree,Denim,burgundy,499.0,1
220,Male,XXL,Medium,blue,Office,Kids,Frock,Cotton,peach,1299.0,0
220,Male,XXL,Medium,blue,Office,Kids,T-Shirt,Silk,olive,499.0,0
220,Male,XXL,Medium,blue,Office,Men,Shirt,Rayon,gold,999.0,0
220,Male,XXL,Medium,blue,Office,Kids,Ethnic,Cotton,olive,1999.0,0
220,Male,XXL,Medium,blue,Office,Men,Shirt,Linen,blue,1299.0,1
220,Male,XXL,Medium,blue,Office,Women,Kurti,Silk,burgundy,4999.0,0
220,Male,XXL,Medium,blue,Office,Women,Lehenga,Rayon,black,699.0,0
220,Male,XXL,Medium,blue,Office,Kids,Frock,Wool,burgundy,999.0,1
220,Male,XXL,Medium,blue,Office,Women,Lehenga,Wool,white,999.0,0
221,Female,S,Light,green,Daily,Kids,T-Shirt,Cotton,black,499.0,0
221,Female,S,Light,green,Daily,Newborn,Set,Georgette,teal,699.0,0
221,Female,S,Light,green,Daily,Newborn,Romper,Wool,burgundy,999.0,0
221,Female,S,Light,green,Daily,Kids,Shorts,Georgette,cream,1999.0,1
221,Female,S,Light,green,Daily,Women,Top,Cotton,green,2999.0,1
221,Female,S,Light,green,Daily,Women,Salwar,Cotton,magenta,299.0,0
221,Female,S,Light,green,Daily,Women,Salwar,Wool,navy,4999.0,0
221,Female,S,Light,green,Daily,Men,Blazer,Linen,teal,1299.0,0
221,Female,S,Light,green,Daily,Men,Blazer,Wool,white,499.0,0
221,Female,S,Light,green,Daily,Men,Trousers,Linen,lavender,1299.0,0
221,Female,S,Light,green,Daily,Women,Kurti,Silk,magenta,699.0,0
221,Female,S,Light,green,Daily,Men,Trousers,Linen,magenta,699.0,0
221,Female,S,Light,green,Daily,Women,Salwar,Rayon,gold,4999.0,1
221,Female,S,Light,green,Daily,Men,Blazer,Linen,teal,999.0,0
221,Female,S,Light,green,Daily,Kids,Ethnic,Rayon,burgundy,1999.0,0
221,Female,S,Light,green,Daily,Men,T-Shirt,Rayon,green,2999.0,1
221,Female,S,Light,green,Daily,Kids,T-Shirt,Rayon,olive,999.0,0
221,Female,S,Light,green,Daily,Newborn,Onesie,Cotton,yellow,1999.0,0
221,Female,S,Light,green,Daily,Men,Blazer,Rayon,red,1299.0,0
221,Female,S,Light,green,Daily,Men,Shirt,Linen,blue,1299.0,1
221,Female,S,Light,green,Daily,Women,Kurti,Denim,mustard,4999.0,0
221,Female,S,Light,green,Daily,Women,Top,Silk,gold,4999.0,1
221,Female,S,Light,green,Daily,Women,Kurti,Linen,yellow,299.0,1
221,Female,S,Light,green,Daily,Women,Dress,Silk,black,1299.0,0
221,Female,S,Light,green,Daily,Kids,Frock,Wool,burgundy,999.0,0
222,Male,XXL,Warm,cream,Festival,Women,Kurti,Silk,magenta,699.0,0
222,Male,XXL,Warm,cream,Festival,Men,Shirt,Linen,green,1299.0,0
222,Male,XXL,Warm,cream,Festival,Kids,Frock,Silk,cream,1999.0,1
222,Male,XXL,Warm,cream,Festival,Newborn,Onesie,Cotton,yellow,1999.0,0
222,Male,XXL,Warm,cream,Festival,Women,Kurti,Rayon,red,499.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Romper,Wool,coral,1999.0,0
222,Male,XXL,Warm,cream,Festival,Kids,T-Shirt,Silk,white,999.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Romper,Cotton,pink,999.0,0
222,Male,XXL,Warm,cream,Festival,Women,Salwar,Denim,magenta,4999.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Onesie,Denim,coral,699.0,1
222,Male,XXL,Warm,cream,Festival,Kids,Frock,Cotton,lavender,499.0,0
222,Male,XXL,Warm,cream,Festival,Kids,Ethnic,Rayon,burgundy,1999.0,1
222,Male,XXL,Warm,cream,Festival,Newborn,Set,Georgette,teal,699.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Set,Rayon,burgundy,999.0,1
222,Male,XXL,Warm,cream,Festival,Women,Salwar,Cotton,cream,999.0,1
222,Male,XXL,Warm,cream,Festival,Newborn,Set,Georgette,teal,2999.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Onesie,Cotton,yellow,2999.0,0
222,Male,XXL,Warm,cream,Festival,Women,Kurti,Linen,yellow,299.0,0
222,Male,XXL,Warm,cream,Festival,Men,Kurta,Silk,navy,299.0,1
222,Male,XXL,Warm,cream,Festival,Newborn,Set,Georgette,pink,4999.0,0
222,Male,XXL,Warm,cream,Festival,Newborn,Romper,Wool,burgundy,999.0,1
222,Male,XXL,Warm,cream,Festival,Newborn,Set,Rayon,blue,999.0,0
222,Male,XXL,Warm,cream,Festival,Men,Blazer,Linen,cream,299.0,1
222,Male,XXL,Warm,cream,Festival,Kids,Ethnic,Georgette,black,1299.0,0
222,Male,XXL,Warm,cream,Festival,Men,Trousers,Denim,lavender,1299.0,1
223,Female,XXL,Deep,black,Festival,Men,Kurta,Silk,navy,299.0,0
223,Female,XXL,Deep,black,Festival,Kids,T-Shirt,Denim,burgundy,1299.0,0
223,Female,XXL,Deep,black,Festival,Men,Blazer,Linen,cream,299.0,0
223,Female,XXL,Deep,black,Festival,Kids,Frock,Cotton,peach,1299.0,0
223,Female,XXL,Deep,black,Festival,Men,Kurta,Silk,red,4999.0,0
223,Female,XXL,Deep,black,Festival,Men,Blazer,Georgette,black,2999.0,1
223,Female,XXL,Deep,black,Festival,Women,Kurti,Denim,mustard,4999.0,1
223,Female,XXL,Deep,black,Festival,Women,Kurti,Silk,burgundy,4999.0,0
223,Female,XXL,Deep,black,Festival,Women,Dress,Georgette,green,299.0,0
223,Female,XXL,Deep,black,Festival,Men,Trousers,Denim,lavender,1299.0,0
223,Female,XXL,Deep,black,Festival,Newborn,Romper,Linen,peach,4999.0,0
223,Female,XXL,Deep,black,Festival,Newborn,Set,Rayon,blue,999.0,0
223,Female,XXL,Deep,black,Festival,Men,Shirt,Rayon,gold,999.0,0
223,Female,XXL,Deep,black,Festival,Men,Shirt,Cotton,blue,299.0,0
223,Female,XXL,Deep,black,Festival,Men,Kurta,Silk,teal,1299.0,0
223,Female,XXL,Deep,black,Festival,Women,Top,Rayon,magenta,699.0,1
223,Female,XXL,Deep,black,Festival,Kids,T-Shirt,Cotton,black,499.0,1
223,Female,XXL,Deep,black,Festival,Men,Blazer,Linen,teal,1299.0,1
223,Female,XXL,Deep,black,Festival,Women,Dress,Cotton,black,1999.0,0
223,Female,XXL,Deep,black,Festival,Kids,Ethnic,Rayon,royal blue,4999.0,1
223,Female,XXL,Deep,black,Festival,Newborn,Set,Rayon,burgundy,4999.0,0
223,Female,XXL,Deep,black,Festival,Women,Salwar,Rayon,gold,4999.0,1
223,Female,XXL,Deep,black,Festival,Newborn,Set,Georgette,teal,2999.0,0
223,Female,XXL,Deep,black,Festival,Women,Top,Silk,gold,4999.0,1
223,Female,XXL,Deep,black,Festival,Newborn,Romper,Denim,navy,1299.0,0
224,Female,Free Size,Deep,lavender,Wedding,Newborn,Romper,Denim,navy,1299.0,0
224,Female,Free Size,Deep,lavender,Wedding,Women,Salwar,Denim,burgundy,2999.0,0
224,Female,Free Size,Deep,lavender,Wedding,Kids,Ethnic,Silk,coral,4999.0,0
224,Female,Free Size,Deep,lavender,Wedding,Kids,Ethnic,Cotton,olive,1999.0,0
